article_text,article_id,article_URL,article_heading,category,article_date,article_page,article_page_sequence,article_snippet,article_Trove_URL,article_edition,article_title_id,article_title_title,article_relevance_score,article_relevance_value
",  V  IMMIGRANT  SOURCES.   Mr.  Herbert  E,  Easton,  lion,  secretary,  of  tho  Immigration,  Leaguo-  of  Australia,  has  received  a  letter  from  Mr.  Ross  Bain,  the  representative  of  the  league  in  Mauritius,  in  which  it  is  slated   that  ""there  are  a  number  of  young  suitable  men  in  the  island  desirous  of  emigrating  some  where.  -  Some  of  them  might  be  persuaded  to  try  some  part  of  tho  Commonwealth  as  a  place  to  settle  iu.  There  are,oven  at  present  a  num  ber  of  Mauritiauns  scattered  about  the  different  States,  ""nearly,  all  of  whom  have,  dono  well.""  Major  H.  Berkeley  Hill,  R.F.  A.,  tho  league's  agent  in  India,  ;  writes  that  ho  is  receiving  a  great  number  of  applications  for.  information  as  a  rosult  of  -Professor  Anderson  Stuart's  lotter  to  the  .  ""Standard,""  which  has  been  widely  copiod  throughout  tho  Indian  press.  He  has  received  a-iiboraf  supply  of  literaturo  from  tho  various  State  Governments,  as  well  as  from  Now  Zealand,  -Avhicli  ho  is  widely  distributing  amongst  tho  regiments.  ;",238136204,https://api.trove.nla.gov.au/v3/newspaper/238136204,IMMIGRANT SOURCES.,Article,1908-06-03,8,8,"Mr. Herbert E. Easton, hon. secretary of the Immigration League of Australia, has received a letter from Mr. Ross Bain, the representative of the league in Mauritius, in which it is slated.",https://nla.gov.au/nla.news-article238136204?searchTerm=Immigrant,,1297,"The Daily Telegraph (Sydney, NSW : 1883 - 1930)",234.91326904296875,very relevant
"PROHIBITED  1MMIG  RANT.   Detective-inspector  Christie,  of  the  Cus  toms  department,  to-day  arrested.  John  Mitr  7)liy,  a.  member  of  the  crew  of  the  steamer  Gr-oloiiw,  oil  a  charge  of  being;  a  prohibited  immigrant.  The  vessel  sailed  on  Monday  from  Melbourne,  and  as  Murphy  was  a  warrant  was  issued  for  his  arrest.  «",89555248,https://api.trove.nla.gov.au/v3/newspaper/89555248,PROHIBITED IMMIGRANT.,Article,1904-12-05,6,6,"Detective-inspector Christie, of the Customs department, to-day arrested John Murphy, a member of the crew of the steamer Geelong, on a charge of being a prohibited",https://nla.gov.au/nla.news-article89555248?searchTerm=Immigrant,,346,Bendigo Advertiser (Vic. : 1855 - 1918),234.91326904296875,very relevant
"I  DHdinniTKl)  IMMH.!KANT.  J   -  it  F->rrm&lt;l  Ali  ^liali.  native  of  Punjib,   fnJeriiay  altfriioin.  arrested  by  Del.ec  *i  t'Vfr  oil  a  °f  boing  a  I'rohibit   i«  Victoria.  The  accused,  who  j  •Vd'o  be  a  Mahommedan  priest,  was  |   j^lt'bjfore  lite  Oil""  Court  to-day  and  re-j   r  Jed  for  a  week.  |",89724478,https://api.trove.nla.gov.au/v3/newspaper/89724478,[?]HIBITED IMMIGRANT.,Article,1907-04-26,3,3,"[?] Furz[?]d Ali [?]hah, native of Pun[?] was yesterday afternoon arrested by Detec[?] Petter on a charge of being a prohibited immigrant in Victoria. The accused, who",https://nla.gov.au/nla.news-article89724478?searchTerm=Immigrant,,346,Bendigo Advertiser (Vic. : 1855 - 1918),234.91326904296875,very relevant
"IBLlJ  D  IMMIGRANT.   s  i  i  c  ireigner  named  Hans  Max  See  _  oil  c  £  on  board  a  German  sail-  ing  shirs  was  sentenced  ax  Newcastle  to  six  months  imprisonment  on  a  charge  of  smuggling.  After  lie  nail  completed  his  sentence  he  was  chanted  with  neinu  it  prohibited  immigrant.  The  Prime  Minister  says  he  has  no  knowledge  of  the   circumstance-,  but  Mr  Atiee  Hunt,  Secretary  to  the  Department  of  External  Affairs,  was  able  to  supply  some  information.  He  admits  that  he  or  1  !  i  c  inn  of  the  officer  as  being  a  pi'  ii  i  i  i  I  because  he  failed  to  pass  ali  n  t  l  icek.  Mr  Hunt,  however,  says  he  did  know  that,  the  man  was  a  German,  as  he  1  i  i  a1  all  through  as  a  colored  pei  i  G  i.  &lt;-  p's  articles  was  set  down  as  au  JoepYUan.",199640851,https://api.trove.nla.gov.au/v3/newspaper/199640851,PROHIBITED IMMIGRANT.,Article,1903-12-09,3,3,"Some time since a foreigner named Hans Max Stelling, second officer on board German sailing ship was sentenced an Newcastle to six months imprisonment on a charge of smuggling.",https://nla.gov.au/nla.news-article199640851?searchTerm=Immigrant,,582,Mount Alexander Mail (Vic. : 1854 - 1917),234.82012939453125,very relevant
"Immigrant's  Tragedy   (From  Brisbane  ""  Sun."")  .  .  \v   Despite  tlio  talk  that  is  now  hoard  of  Die  unrestricted  immigration'.  to  New  York,  ..  of  hordes  of  European  ""Black  luuidors  .  ..  and  othor  criuuiials,  America's  immigration  .   laws  nro  'the  strictest  in  the  world.  An  incident  Ib  recorded  ""in  which  'Thomas  .Jones,  uu  eminently  respccluble  Welsh-  ,  .-  .....  -  limn,  of  independent  means,  -and  his  year-old  son  George,  have  endured-great  .  -  Hardship  '-and  deportation  because  the  let-  ,  r  tcr  is  alleged  by  mo  immigration  authori  ties  at  JS'uw  York  to  bo  lui'iuibecile.  Iho  fyithcr  came  3500  miles  on  a.  visit  to  see,  fur  tho  last  time,  his  daughter,  .who  is.  .  :  .  married  to  one  ut  the.  must  respecUiblo  citizens  of  SScrimton,  Pcmisylvnniu.  Air.  ...  rrr.  ,  Jones/sen.,  Is  .aged,  'and  bis.  great  /wish  was  to  see  his  iitUo  grandnhildron-at  v  Soranlon  before  bodied.  Father  and  son-  .  arxived.  on  Alarch  7'on  boai;d  tho  White  .  .  Slow  liner  Critic.  x  -  x  »  ,  Whon  tho  immigration  officers  saw  tho  -  v  /,  son  they  docidcd  tliat  both  'must  go  to  .  »  ...  Ellis  Island,  under  tho  Alien  Act,  ami  tiioi'o;  remain  In  custody  pending  an  .  .  .  ...  official,  derision  Tho  American  ht)W  pro-  :-r  .  t.  .vides  that  when  an  iusano.or  fcebfcinindecl  .  .  ,  .  alien  urrives  in  liio  custody  of  another.  Kerson  it  is  mumlutory  upon  tho  guuidmu  >  retuni  abi'oad  with  uis  charge,  iho  board  of  inquiry,  therefore,  ordered  the  dopurtotidn  of  futaer  and  sonl  ,  The  Alayot  of  Scuuilon  pleaded  in  vain  for  pemiissiou  ttuit  Air.  Jones  should  bo  allowed  to  como.  ..  to  Scruhton  for  two  days  .  to  seo  ins  ;  daughter.""44!  ptedgo  you  tho  city  of,.  Scnmton,""  ;  said  ti»e..Alayor,,.""t!uit  1  will...  return  L-'luiii  in  jiorsoii.:  His-'  daughter  ,  is  .  married  to  one-'of  tho  best  incui  in  fcScrun-  .  ton.""  Next  dny  a.  dfapiiUUlon  frciiii  ticiiui  Um  arrived,  among  whom  ons  Uio  old  .  u  urn's  soii;in-law.  MBut  tlio  Conunissionti  of  fniniigration  here  shook  his  head.  Iho  -  sun  at  least  must  i'enmiii  nt  Ellis  Island,  .  .  -  he  said  ;  the  father,  mightgo  tq.  Scrnnloii  to  be  hack  in  time  to  .sail  by  tho.  Oceanic.  %..,  .  The  visitors  pledged  their  woixl  tlmt..  ,  tliey  would  have  him.  back  iu  time.  .  Huddonly  tlie  elder  ""Junes'  arise,  and  re-  turning  -  to  the  delegation  from  his—  daughter's  home,  said,  .  ""Gentlemen,  I  thanks  .  .  you  from  tho  -  bottom  of  my  huart.  ...I  dreamed'  for  years  of  meeting  with  my  _  .  daughter  and.  her  chUdren/  but  la  cannot  do  it  under,  such  conditions,  -.uis  poor  --  boy  here  has.  no  mother.""  God  know  .  .  --v&lt;  he  needs  oiie,  if  cver  a-iiiaii  did.  bincu  .  .v.v'  (lis  mother  died  wo  never  p;irle&lt;l  ;  wo  must  nut  bo  parted  now,  not  ovcu  for  her  out  thore,  poor  little  kiddie.""  >  Kr:  .'.'Bo  tlio  delegation  mournfully  returned  to  «cnuiton;  and""  next  .day  caind-  woitl  that  tho  daughtoiviiiidjher  children  woro  >v  coming  on  to  Ellis  .  Island,  -  but  'another  .  '  message  ""arrived  saying  that-  the  mother  -  wns  too  ill  .tii  -niako  (tho  trip,  ond  thoy  Oceanic,  .  when  sho  backetl  into  the  river  .  with  AvMstlo  blowing  and  ensign  dipping,  brought  to  u  close  another  Ellis  Island  .  .trogedy.   4'Th«ehn»i|»ngiic  niakors  of  Itheims  buy  a  lot  of  oui'  spongos,""  remark-  ..-  .  -  v  .  oil  u  wliolusulu  doiiler-jri  tho  larticlo  .  -  f  wo  inui'h  in  jumd  in  ordinary,  bath-  .  ;  rooms';  :  .  /iThey  squeeze  champngno  out  of  them.  Tliey  must  sqticczo-  in  the  v.  y&w's  .'course  1,000,000  bottles  of  chnttipnuit.e  ou  of  sponges.  .  .  v-  ''C'h'iiiujiiigne  '  ««  it  furmonts.  .is  v-  .  powerful  stuff.  'It  breaks  the  /..  strmiguKt  '  IjbttUf.s,  nnd  at  one  t  une  pnuUraMy  nil  tlio  chroupngnc  thnt  burst.,  its  hotllos  and  cscupud  xv«s  '  lost.  .  '  ""N'niv,  ""  I  hough  the  vintners  puck  the  rhnmpiigmr  in  clean  sponges  and  frequent  h  ""tliey  go  over  Uiu'  plant.  _  nnd  if  m»y  of  the  bottles-  have  .broken  -  they  squi'oze  -  lido  rusks  the  wjno  (hilt  lite  spongi'H  hftvii  rutninud.,.  ""This  wine,  ..reclnriflcd,  rellnod,  nnd  hoiib-d  again,  tuakes  '.a,  >'very  good  .  >.  ?-  swoml  quality  bevernge.  That  is  .  .  -'wt  i  wlicrd  the  sponge  comes  in.",216126613,https://api.trove.nla.gov.au/v3/newspaper/216126613,Immigrant's Tragedy.,Article,1909-05-21,4,4,"Despite the talk that is now heard of the unrestricted immigration to New york of hordes of European ""Black Handers"" and other criminals, America's immigration",https://nla.gov.au/nla.news-article216126613?searchTerm=Immigrant,,1064,The Beaudesert Times (Qld. : 1908 - 1954),234.82012939453125,very relevant
"PROHIBITED  IMMIGRANT.   In  the  summons  division  of  the  Water  Po  lice  Court  yesterday  before  Mr.Smithers.S.M.,  Customs-officer  J.  T.  T.  Donohoe  proceeded  against  R.  Le  Coispellier  upon  an  informa-   tion  that  he  was  the  master,  of  the  steamer'  Armand  Bohlc,  from  .  which  a,  prohibited  Im  migrant  named  Gassem  Assetn,  an  Arab,  had  entered  the  Commonwealth  contrary  to  law.  Evidence  was  given  showing  that  the  crew,  was  mustered  on  the  9tli  instant,'  prior  to  the  vessel's  departure,  when  It  was  found  that  the  Arab  was  missing!  A  flne  of  £20,  £3  9s  6d  costs,  in  default  one  month's,  hard  labour,  was  Inflicted.  .",229069678,https://api.trove.nla.gov.au/v3/newspaper/229069678,PROHIBITED IMMIGRANT.,Article,1902-06-12,7,7,"In the summons division of the Water Police Court yesterday before Mr. Smithers S.M., Customs-officer J. T. T. Donohoe proceeded against R. Le Coispellier upon an",https://nla.gov.au/nla.news-article229069678?searchTerm=Immigrant,,1178,"The Australian Star (Sydney, NSW : 1887 - 1909)",234.82012939453125,very relevant
"DNDESIRABEE  IMMIGRANT.   A  youth  of  fifteen,  named  Abraham  Welsbolm,'  appeared  on  remand  at  Old-  street  Police  Court  (London)  ,  on  May.  15  (say3  ""Lloyd's  Weekly""),'  to  a  charge   of  attempting  to  .  pick  pockets  at  the  tramway  terminus,  Whltechapel,  ,De-'  teetlve  Smart,  H.  division,  proved  see  ing  the  prisoner  on  the  evening  of  May  5  working  about  among  tho  crowd  of  women  and  girls  waiting  for  tho  cars,  .his  practice  being  to  feel  the  bags  or  purses  they  carried  like  a  practical  thief.  When  arrested'  ho  mode  no  answer,  arid  -through  an  :  interpreter  of  'Russian  and  Yiddish  i  gave  -a  brother's  address.  The  latter  ,  was  In  court,  and  as  the  result  of  Inquiries  It  was  said  I  the  prisoner  had  only  been  seven  weeks  in;  this  country,  had  arrived  destitute,  and  bad  done  no  work  since.  Mr  Cluer  said  it  was  clear  that  the  seven'  weeks  was  seven  weeks  too  long.  Ho  should  not  pass  a;  sentence  on  the  prisoner,  but  convict  hliri  as  a  rogue  and  vagabond,-  and  commit  him  to  prison  to  await  a  Home  Office  order,  for  his  deportation,-",233869230,https://api.trove.nla.gov.au/v3/newspaper/233869230,UNDESIRABLE IMMIGRANT.,Article,1909-08-07,3,3,"A youth of fifteen, named Abraham Weisboim, appeared on remand at Old street Police Court (London), on May 15 (say ""Lloyd's Weekly"") to a charge",https://nla.gov.au/nla.news-article233869230?searchTerm=Immigrant,,1218,The Young Chronicle (NSW : 1902 - 1910; 1913 - 1915; 1924 - 1934; 1936 - 1940),234.82012939453125,very relevant
",  PROHIBITED  IMMIGRANT.  '   In  tho  City  Court  to-day  a  Chinese,  .  named  Ah.YIck,  was  charged  with  being  a  prohibited  Immigrant.  Mr.  Coldliara,  who  appoarod  for  ac  cused,  raised  tho  objection  that  the  Court,  hav-   JUJ$  Jiu  jux  lauiuiiuu  im  uuguuuL  Ul&lt;3  uoiainou-  wealth,  could  not  try  tho  enso,  as  It  arose  out  of  an  offence  committed  partly  In  ono  Stato  nnd  partly  in  another.  Mr.  Panton  overruled  tho  ob  jection.  It  was  stated-  that  accused  had  given  800  dollars  to  the  cook  of  the  steamor  Eastern  '  to  land  him  at  Sydney.  Mr.  Panton  remarked  that  the  cook  ought  to  bo  charged.  I-Io  sentenced  „n„,i&lt;:ml  In  1.1  (lavs'  Imnrlsonment.  Notice  of   appeal,  on  tho  question  of  Jurisdiction,  wns  given.",236898302,https://api.trove.nla.gov.au/v3/newspaper/236898302,PROHIBITED IMMIGRANT.,Article,1904-08-13,11,11,"In the City Court to-day a Chinese, named Ah Yick, was charged with being a prohibited immigrant. Mr. Coldham, who appeared for accused, raised the objection that the Court,",https://nla.gov.au/nla.news-article236898302?searchTerm=Immigrant,,1297,"The Daily Telegraph (Sydney, NSW : 1883 - 1930)",234.82012939453125,very relevant
"PROHIBITED  IMMIGRANT.  &nbsp;  &nbsp;  &nbsp;  &nbsp;  &nbsp;  &nbsp;  &nbsp;   At  the  District  Court  yesterday,  before  Messrs.  Dwyer,  P.M.,  R.  P.  Lord,  and  T.  Verga,  J.P.'s,  Detective-Inspector  Christie,  &nbsp;  &nbsp;  &nbsp;  on  behalf  of  the  collector  of  Customs,  pro-  &nbsp;  &nbsp;  ceeded  against  Captain  Etienne,  of  the  &nbsp;  French  mail  steamer  Ville  de  la  Ciotat,  for  &nbsp;  &nbsp;  having  allowed,  on  June  21,  a  prohibited  &nbsp;  immigrant  to  enter  the  Commonwealth,  con-  trary  to  the  provisions  of  the  Immigration  Restriction  Act.   Orlando  O'Brien,  boarding  officer,  state:  &nbsp;  On  June  21  I  cleared  the  vessel.  When  the  crew  was  mustered,  one  of  them,  a  coloured  man  named  Peters,  was  missing.  Up  to  the  present  time  Peters  had  not  been  &nbsp;  &nbsp;   arrested.  &nbsp;  &nbsp;   The  Bench  imposed  a  fine  of  £5.  &nbsp;  &nbsp;",9887004,https://api.trove.nla.gov.au/v3/newspaper/9887004,PROHIBITED IMMIGRANT.,Article,1905-07-07,6,6,"At the District Court yesterday, before Messrs, Dwyer, P.M., R.P. Lord, and T. Verga, J.P.'s, Detective Inspector Christic, on behalf of the collector of Customs,",https://nla.gov.au/nla.news-article9887004?searchTerm=Immigrant,,13,"The Argus (Melbourne, Vic. : 1848 - 1957)",234.82012939453125,very relevant
"PROHIBITED  IMMIGRANT.   ,  In  the  summons  division  of  the  Water  Police  Court  to-day,  D.  Lenz  was  proceeded  against  by  Customs-officer  Donohue  on  an  information  charging  him  with  being  the  master  of  a  vessel  (the  Steamship  Prinz  Sigismund)  from  which  a  prohibited  iinr.  .iTant  named  Low  Sung  had  en  tered  the  Commonwealth.  He  was  fined  £15,  with  Ss  id  costs.",112750562,https://api.trove.nla.gov.au/v3/newspaper/112750562,PROHIBITED IMMIGRANT.,Article,1905-01-23,4,4,"In the summons division of the Water Police Court to-day, D. Lenz was proceeded against by Customs-officer Donohue on an information charging him with being the master of a vessel",https://nla.gov.au/nla.news-article112750562?searchTerm=Immigrant,,508,"Evening News (Sydney, NSW : 1869 - 1931)",234.58001708984375,very relevant
"Immigrant  Labourers.   The.  arrival  ot  a  batch  of  working  men  from  southward  in  ""Queensland,  in  search  of  work,'  has  raised  two  or  three  ques  tions,  beside  that  of  finding  work  lor  these  men.'  It  seems  that  they  caime  on  their  own  account.  that  no  one   sent  them,  or  '  sent  for  them.  Then,'  why  did  'they  leave  their  former  place  of  residence  ?  We  must  assume  that  they  found  themselves  in  a  wilderness,  and  that  they  marched  to  Queensland  as  a  land  of  promise.  What  is  the  matter  with  industries  down  south?  Is  there  no  employment  in  Victoria,  or  in  New  South  Wales  ?  Federal  and  State  money,  in  millions  is  being  spent  down  that  way.  Even  it  most  of  it  is  holing  spent  in  official  life,  there  should  be  in  dustrial  employment,  for  someone  must  grow  or  produce  the  food  for  this  great  official  army,  all  of  whose  members  also  must  he  well  clothed'.  Occasionally  some  of  the  Ministers  arc  arrayed  like  Solo  mon  in  all  his  glory.  Ierlinps-  all  of  the  land  in  Victoria  has  been  taken  up  by  persons  who  can  do  Mieir  own  '  work  thcrcuu.  As  to  trades,  in  Mel-bourne  itself,  thev  must  he  sulfering  not  a  little  in  spite  of  protection.  Melbourne  is  lie-  coming  the  great  port  for  oversea  trade.  In  the  circumstances  it  is  very  likely  that  local  industries  arc  somewhat  dis-  courugcd,  so  that  a  good  many  workers  must  go  elsewhere  for  employment.  Dur  ing  the  past  few  months  so  much  has  been  said  about  the  resources  and  pros  pects  of  Queensland,  that  individuals  at  a  distance,  havo  been  captivated.  So  far  back  in  time  as  February  in  last  year,  our  Premier  in  office  closed  bis  political  manifesto  in  the  words  of  a  great  orator,  by  assuring  his  hearers  and  readers  that  under  ills  administration  of  public  affairs  litis  country  would  cuter  on  a  period  of  prosperity  the  like  of  which  never  before  had  been  witnessed  in  our  history.  From  that  time  to  this,  as  occasion  oilcrcd,  Mr.  Kidston  has  told  mankind  in  general,  aad  Australia  in  particular,-  that  Queensland  is  in  sooth-  the'  promised  land..  Therefore  we  should  not  lie  surprised  If  at  least  a  few  persons  have  suffered  an  elevation  '  of  their,  hopes  and  expectations,  lo  be  wo-  iully  disappointed  on  their  coming  to  this  country.  Further,  it  may  be  inquired  as  to  how  these  wild  and  exaggerated  statements  fit  in  with  what  seriously  is  taken  to  be  the  'immigration  policy  ot  the  present  Government.  In  his  Rockhampton  mani  festo  Mr.  .  Kidston  promised  what  lie  called  a  ""hold  immigration  policy.""  What  is  tho  meaning  of  the  term  ""hold""  in  that  expression  ?  As  it  may  servo  the  pur  poses  of  two  very  different  classes  of  in  dividuals,  a  hold  immigration  may  signify  the  introduction  of  wngo  earners,  or  it  nidv  signify  tho  introduction  ot  men  with  some  capital  to  settle  on  the  land.  No  one  -of  -  the  openmouthed  individu  als  crying  for  '  the  immigration  of  millions  -of  persons  into  this  country,  lias  ever  suggested  whence  must  come  tho  capital  for  their  employment.  When  reduced  to  a  practical  form,  the  employee  implies  .the  employer.  The  latter  has  capital  in  his  pocket  j  the  former  has  .'capital  in  his  sinews.  But  if  the  employer  is  not  here,  what  shall  'wo  .  do  with  tho  wage'  earner?  '  Ilonco  it  follows  that  tho  introduction  of  waiSe  earners  iiiiplies  the  presence  of  persons  forming  a  class  against  which  .  the  .Socialist  politi  cian  is'  always  using  tho  best  words.  He  exhausts  his  vocabulary  in  denouncing  capital,  and  Jhcrcforo  in  denouncing  em-  '  ""  ploycrs.  His  hand  is  against  them,  al  though,  too  frequently,  ho  would  gladly  put  Iris  hand  in  their  pockets,  ,  and  take  out  their  money  to  turn  himself  Into  tbo  hated  capitalist.  Lot  us  ,  sajj  if  -  wo  are  willing  to  bring  into  this  country  a'  nutn-  hcr  of  men  and  women  whose  only  capital  a  -  their  sinews.  If  wo'/say  l  ,yes..  -thon.  also  mudt  wo  say  who  is  to  find  work-for;   '  them.  On  the  statements  made,  wo  now  lAivc  in  our  midst  a  small  contingolit  of-  wage  earners  for.,  whom  no  employment;  can  he  found.  And,  by  the'  ""way,  why  '  should  tho  department  exert  itself  to-  find  employment  for  these  strangers,'  itacahV  while  to  lioukc  and  to  feed  them,  when  unemployed  men  previously  in  our  midst  have  .  to  house  and  :  feed.  .  ,lhem-;  selves  if  they  can,  or  to  do  the  other  thing  ?  This  brings  us-tc  another,  question/  If  this  ""liotd""  immigration  policy  is  to'  (  favour  the  incoming  of  men  wi-tli  a  small;  amount  of  capital,  the  Question  is,  hoW  are  we  to  .  get  hold  of  men  of  that  class  \  If  they  are  in  southern  Stages,  why  do  they  not  come  here  ?  Because  they  ard  well  enough  off  where-  they  are.  Mf-.tbey  are  in  European  countries,  why  do  they  not  come  here?  Because  they  fear;  that  they  i/iuld  not  better  themselves'.':  Tho  business  af  setting  up  a  ""hold""  im-|  migration  policy  appears  to  be  merely  hustings  talk.  Politicians  of  ono  party  ob-'  Jfcot  to  bringing  in  the  more  wage  .earner.;-  Why  should  ho  come  when  there  are  many-  such  on  'the  spot  seeking  for  employment?'  This  same  politician  objects  to  bringing  In  men  who  have  a  little  capital.  '  Ho  dubs  swell  persons  as  belonging  to  ,  the  fat  man  party.  We  have  -  no  immigration  policy.  Tho  very  best  ,  plan  on  -which  -per-,  sons  ran  come  into  this  countrv  is'-  that'  whereby  they  may  be  introduced  hy  friends  who  will  help  them  .to  employment,'  or'  will.  help  them  to  settlement,  as  the  case  may'  be.  At  the  'satec  time,  instead  ,oi  .bousing  and  feeding  strangers  till  ;they  got  work,  why  not  send  .them  hack  whence  they  came,  if  really  there  is  no  employ  ment'  for  them  here  ?  T",174917502,https://api.trove.nla.gov.au/v3/newspaper/174917502,Immigrant Labourers.,Article,1908-06-01,6,6 S,"The arrival of a batch of working men from southward in Queensland, in search of work, has raised two or three questions, beside that of finding work for",https://nla.gov.au/nla.news-article174917502?searchTerm=Immigrant,SECOND EDITION,840,"The Telegraph (Brisbane, Qld. : 1872 - 1947)",234.58001708984375,very relevant
